State,FIPS,County,pop,landAreakm2,waterAreakm2,totalAreakm2,lat,long,States_full
ND,38011,Bowman,3151,3009.067,13.588,3022.655,+46.107807°,–103.506586°,North Dakota
ND,38013,Burke,1968,2858.2270000000003,65.673,2923.9,+48.786453°,–102.520087°,North Dakota
ND,38015,Burleigh,81308,4228.552,92.317,4320.87,+46.971843°,–100.462001°,North Dakota
ND,38017,Cass,149778,4571.166,7.673,4578.839,+46.927003°,–97.252375°,North Dakota
ND,38019,Cavalier,3993,3855.847,54.932,3910.778,+48.768439°,–98.463790°,North Dakota
ND,38021,Dickey,5289,2930.495,27.611,2958.105,+46.107756°,–98.496518°,North Dakota
ND,38023,Divide,2071,3265.421,86.618,3352.039,+48.818142°,–103.497653°,North Dakota
ND,38025,Dunn,3536,5201.8859999999995,190.579,5392.465999999999,+47.354610°,–102.612365°,North Dakota
ND,38027,Eddy,2385,1632.134,36.114,1668.2479999999998,+47.723436°,–98.900475°,North Dakota
ND,38029,Emmons,3550,3912.008,115.481,4027.489,+46.284255°,–100.237842°,North Dakota
ND,38031,Foster,3343,1645.815,29.451,1675.265,+47.464327°,–98.872817°,North Dakota
ND,38033,Golden Valley,1680,2592.024,4.148,2596.172,+46.938924°,–103.844612°,North Dakota
ND,38035,Grand Forks,66861,3720.197,8.098,3728.295,+47.926003°,–97.450851°,North Dakota
ND,38037,Grant,2394,4297.15,17.563,4314.714,+46.357827°,–101.639049°,North Dakota
ND,38039,Griggs,2420,1835.8220000000001,19.759,1855.5810000000001,+47.463463°,–98.232444°,North Dakota
ND,38041,Hettinger,2477,2932.4390000000003,4.037,2936.4759999999997,+46.434939°,–102.458385°,North Dakota
ND,38043,Kidder,2435,3499.5640000000003,211.662,3711.2259999999997,+46.935385°,–99.742727°,North Dakota
ND,38045,LaMoure,4139,2967.9790000000003,12.813,2980.792,+46.464195°,–98.526057°,North Dakota
ND,38047,Logan,1990,2571.386,47.716,2619.101,+46.469278°,–99.504585°,North Dakota
ND,38049,McHenry,5395,4853.519,97.355,4950.874,+48.233842°,–100.633267°,North Dakota
ND,38051,McIntosh,2809,2524.547,51.818,2576.364,+46.117034°,–99.443041°,North Dakota
ND,38053,McKenzie,6360,7149.204000000001,260.170,7409.374,+47.742475°,–103.403215°,North Dakota
ND,38055,McLean,8962,5467.143,562.392,6029.535,+47.653055°,–101.421794°,North Dakota
ND,38057,Mercer,8424,2701.2470000000003,180.092,2881.3390000000004,+47.303279°,–101.820765°,North Dakota
ND,38059,Morton,27471,4989.017,49.667,5038.684,+46.713789°,–101.279743°,North Dakota
ND,38061,Mountrail,7673,4727.5,301.140,5028.64,+48.210291°,–102.364756°,North Dakota
ND,38063,Nelson,3126,2542.785,70.037,2612.822,+47.918667°,–98.204428°,North Dakota
ND,38065,Oliver,1846,1871.2939999999999,22.476,1893.77,+47.118079°,–101.331420°,North Dakota
ND,38067,Pembina,7413,2897.4040000000005,6.996,2904.4,+48.766896°,–97.545405°,North Dakota
ND,38069,Pierce,4357,2638.163,165.071,2803.2329999999997,+48.238883°,–99.966497°,North Dakota
ND,38071,Ramsey,11451,3073.937,295.416,3369.353,+48.265551°,–98.737329°,North Dakota
ND,38073,Ransom,5457,2233.494,3.581,2237.075,+46.449276°,–97.647554°,North Dakota
ND,38075,Renville,2470,2271.5570000000002,40.648,2312.205,+48.712782°,–101.658152°,North Dakota
ND,38077,Richland,16321,3718.651,25.036,3743.6859999999997,+46.265219°,–96.937960°,North Dakota
ND,38079,Rolette,13937,2338.964,93.919,2432.882,+48.768272°,–99.840463°,North Dakota
ND,38081,Sargent,3829,2223.5389999999998,21.720,2245.26,+46.108206°,–97.630030°,North Dakota
ND,38083,Sheridan,1321,2518.45,86.143,2604.593,+47.581373°,–100.341499°,North Dakota
ND,38085,Sioux,4153,2833.691,88.450,2922.1409999999996,+46.109282°,–101.047525°,North Dakota
ND,38087,Slope,727,3146.633,10.978,3157.611,+46.445834°,–103.462462°,North Dakota
ND,38089,Stark,24199,3456.948,14.136,3471.0840000000003,+46.817031°,–102.662026°,North Dakota
ND,38091,Steele,1975,1844.629,8.414,1853.0439999999999,+47.458288°,–97.718895°,North Dakota
ND,38093,Stutsman,21100,5754.24,197.315,5951.555,+46.971103°,–98.957592°,North Dakota
ND,38095,Towner,2246,2653.6,43.819,2697.4190000000003,+48.682183°,–99.248158°,North Dakota
ND,38097,Traill,8121,2232.438,1.462,2233.9,+47.446215°,–97.164754°,North Dakota
ND,38099,Walsh,11119,3320.1859999999997,31.504,3351.691,+48.376979°,–97.722230°,North Dakota
ND,38101,Ward,61675,5214.369000000001,110.542,5324.911,+48.216686°,–101.540537°,North Dakota
ND,38103,Wells,4207,3291.9959999999996,50.053,3342.0490000000004,+47.580851°,–99.671502°,North Dakota
ND,38105,Williams,22398,5380.445,182.523,5562.968000000001,+48.345867°,–103.487400°,North Dakota
OH,39001,Adams,28550,1512.2089999999998,6.166,1518.375,+38.841681°,–83.474173°,Ohio
OH,39003,Allen,106331,1042.4589999999998,11.275,1053.734,+40.771528°,–84.106546°,Ohio
OH,39005,Ashland,53139,1095.435,9.969,1105.404,+40.843274°,–82.270121°,Ohio
OH,39007,Ashtabula,101497,1817.993,"1,724.857",3542.85,+41.906644°,–80.745641°,Ohio
OH,39009,Athens,64757,1304.313,12.543,1316.856,+39.333848°,–82.046008°,Ohio
OH,39011,Auglaize,45949,1039.585,1.345,1040.93,+40.561309°,–84.224018°,Ohio
OH,39013,Belmont,70400,1378.207,23.686,1401.892,+40.017682°,–80.967727°,Ohio
OH,39015,Brown,44846,1269.136,8.898,1278.0339999999999,+38.931377°,–83.866772°,Ohio
OH,39017,Butler,368130,1209.6680000000001,7.968,1217.637,+39.439915°,–84.565397°,Ohio
OH,39019,Carroll,28836,1022.0319999999999,11.193,1033.225,+40.579884°,–81.090787°,Ohio
OH,39021,Champaign,40097,1110.247,3.016,1113.263,+40.132759°,–83.767543°,Ohio
OH,39023,Clark,138333,1029.45,13.089,1042.54,+39.917032°,–83.783676°,Ohio
OH,39025,Clermont,197363,1170.934,19.856,1190.789,+39.052084°,–84.149614°,Ohio
OH,39027,Clinton,42040,1058.488,9.351,1067.839,+39.414041°,–83.814542°,Ohio
OH,39029,Columbiana,107841,1377.5970000000002,7.240,1384.8370000000002,+40.768462°,–80.777231°,Ohio
OH,39031,Coshocton,36901,1460.529,9.245,1469.774,+40.296720°,–81.930112°,Ohio
OH,39033,Crawford,43784,1040.621,2.359,1042.98,+40.848508°,–82.924771°,Ohio
OH,39035,Cuyahoga,1280122,1184.119,"2,041.936",3226.055,+41.760392°,–81.724217°,Ohio
OH,39037,Darke,52959,1549.0720000000001,4.291,1553.3629999999998,+40.132176°,–84.620438°,Ohio
OH,39039,Defiance,39037,1065.6760000000002,7.069,1072.745,+41.321679°,–84.486433°,Ohio
OH,39041,Delaware,174214,1147.618,36.859,1184.4769999999999,+40.278941°,–83.007462°,Ohio
OH,39043,Erie,77079,651.5319999999999,969.767,1621.299,+41.554006°,–82.525897°,Ohio
OH,39045,Fairfield,146156,1306.4189999999999,10.750,1317.168,+39.752935°,–82.628276°,Ohio
OH,39047,Fayette,29030,1052.4589999999998,1.705,1054.164,+39.553845°,–83.459327°,Ohio
OH,39049,Franklin,1163414,1378.361,29.319,1407.68,+39.969447°,–83.008258°,Ohio
OH,39051,Fulton,42698,1050.0910000000001,4.621,1054.713,+41.597264°,–84.124267°,Ohio
OH,39053,Gallia,30934,1208.308,12.085,1220.393,+38.817046°,–82.301746°,Ohio
OH,39055,Geauga,93389,1036.42,21.055,1057.475,+41.499322°,–81.173505°,Ohio
OH,39057,Greene,161573,1071.5539999999999,6.542,1078.097,+39.687479°,–83.894894°,Ohio
OH,39059,Guernsey,40087,1352.631,15.666,1368.297,+40.056665°,–81.497875°,Ohio
OH,39061,Hamilton,802374,1051.303,17.407,1068.71,+39.196927°,–84.544187°,Ohio
OH,39063,Hancock,74782,1376.21,5.960,1382.17,+41.000471°,–83.666034°,Ohio
OH,39065,Hardin,32058,1218.343,0.630,1218.973,+40.660415°,–83.664077°,Ohio
OH,39067,Harrison,15864,1042.053,21.829,1063.882,+40.292318°,–81.091565°,Ohio
OH,39069,Henry,28215,1077.461,9.688,1087.149,+41.335072°,–84.065882°,Ohio
OH,39071,Highland,43589,1432.48,12.195,1444.675,+39.184488°,–83.603668°,Ohio
OH,39073,Hocking,29380,1091.222,5.970,1097.192,+39.490343°,–82.483445°,Ohio
OH,39075,Holmes,42366,1094.356,3.745,1098.101,+40.565309°,–81.929869°,Ohio
OH,39077,Huron,59626,1272.9660000000001,8.616,1281.5810000000001,+41.145080°,–82.594641°,Ohio
OH,39079,Jackson,33225,1088.5819999999999,3.185,1091.767,+39.013477°,–82.614142°,Ohio
OH,39081,Jefferson,69709,1057.566,6.797,1064.363,+40.399188°,–80.761410°,Ohio
OH,39083,Knox,60921,1361.024,10.719,1371.743,+40.403620°,–82.422393°,Ohio
OH,39085,Lake,230041,589.2040000000001,"1,946.906",2536.11,+41.924116°,–81.392643°,Ohio
OH,39087,Lawrence,62450,1174.224,10.110,1184.335,+38.603866°,–82.517186°,Ohio
OH,39089,Licking,166492,1767.6670000000001,12.927,1780.594,+40.093609°,–82.481251°,Ohio
OH,39091,Logan,45858,1187.327,21.609,1208.935,+40.387553°,–83.766343°,Ohio
OH,39093,Lorain,301356,1271.947,"1,119.471",2391.4179999999997,+41.438805°,–82.179722°,Ohio
OH,39095,Lucas,441815,882.811,660.503,1543.3139999999999,+41.682321°,–83.468867°,Ohio
OH,39097,Madison,43435,1206.611,1.955,1208.565,+39.896607°,–83.400885°,Ohio
OH,39099,Mahoning,238823,1066.099,35.386,1101.485,+41.010880°,–80.770396°,Ohio
OH,39101,Marion,66501,1045.7269999999999,0.909,1046.635,+40.588208°,–83.172927°,Ohio
OH,39103,Medina,172332,1091.3110000000001,4.294,1095.605,+41.116051°,–81.899566°,Ohio
OH,39105,Meigs,23770,1113.95,7.520,1121.47,+39.089807°,–82.028397°,Ohio
OH,39107,Mercer,40814,1197.737,28.427,1226.164,+40.535333°,–84.632059°,Ohio
OH,39109,Miami,102506,1053.038,7.967,1061.004,+40.053326°,–84.228414°,Ohio
OH,39111,Monroe,14642,1180.312,4.498,1184.8110000000001,+39.725969°,–81.090658°,Ohio
OH,39113,Montgomery,535153,1195.417,7.204,1202.621,+39.755218°,–84.290546°,Ohio
OH,39115,Morgan,15054,1078.531,13.882,1092.413,+39.624946°,–81.861699°,Ohio
OH,39117,Morrow,34827,1051.739,2.959,1054.698,+40.525266°,–82.797729°,Ohio
OH,39119,Muskingum,86074,1721.251,20.731,1741.9820000000002,+39.966046°,–81.943506°,Ohio
OH,39121,Noble,14645,1030.847,16.986,1047.833,+39.767232°,–81.452604°,Ohio
OH,39123,Ottawa,41428,660.2310000000001,855.075,1515.306,+41.544467°,–83.009253°,Ohio
OH,39125,Paulding,19614,1078.569,6.241,1084.81,+41.119141°,–84.576967°,Ohio
OH,39127,Perry,36058,1056.641,11.695,1068.336,+39.743187°,–82.237953°,Ohio
OH,39129,Pickaway,55698,1298.414,13.551,1311.965,+39.648947°,–83.052827°,Ohio
OH,39131,Pike,28709,1140.3239999999998,9.568,1149.892,+39.071365°,–83.052921°,Ohio
OH,39133,Portage,161419,1262.3110000000001,43.208,1305.519,+41.168640°,–81.196932°,Ohio
OH,39135,Preble,42270,1098.465,6.065,1104.531,+39.737906°,–84.645358°,Ohio
OH,39137,Putnam,34499,1249.725,4.605,1254.33,+41.024533°,–84.129879°,Ohio
OH,39139,Richland,124475,1282.74,12.454,1295.194,+40.774167°,–82.542715°,Ohio
OH,39141,Ross,78064,1784.9879999999998,9.937,1794.9260000000002,+39.323763°,–83.059585°,Ohio
OH,39143,Sandusky,60944,1057.888,23.968,1081.857,+41.355291°,–83.142735°,Ohio
OH,39145,Scioto,79499,1580.445,15.370,1595.815,+38.815019°,–82.999028°,Ohio
OH,39147,Seneca,56745,1427.128,4.600,1431.7279999999998,+41.120008°,–83.127436°,Ohio
OH,39149,Shelby,49423,1055.874,7.814,1063.688,+40.336680°,–84.204143°,Ohio
OH,39151,Stark,375586,1489.944,13.628,1503.5720000000001,+40.814131°,–81.365667°,Ohio
OH,39153,Summit,541781,1069.013,18.926,1087.9389999999999,+41.121851°,–81.534936°,Ohio
OH,39155,Trumbull,210312,1601.381,47.321,1648.7020000000002,+41.308936°,–80.767656°,Ohio
OH,39157,Tuscarawas,92582,1470.17,9.881,1480.0510000000002,+40.447441°,–81.471157°,Ohio
OH,39159,Union,52300,1118.1760000000002,13.317,1131.493,+40.295901°,–83.367042°,Ohio
OH,39161,Van Wert,28744,1059.715,3.282,1062.997,+40.855520°,–84.585775°,Ohio
OH,39163,Vinton,13435,1068.009,6.781,1074.79,+39.252014°,–82.485961°,Ohio
OH,39165,Warren,212693,1039.3980000000001,15.538,1054.9360000000001,+39.425652°,–84.169906°,Ohio
OH,39167,Washington,61778,1636.799,20.785,1657.5839999999998,+39.450684°,–81.490653°,Ohio
OH,39169,Wayne,114520,1437.2579999999998,4.890,1442.148,+40.829661°,–81.887194°,Ohio
OH,39171,Williams,37642,1090.296,5.507,1095.803,+41.564958°,–84.584323°,Ohio
OH,39173,Wood,125488,1598.5529999999999,8.510,1607.0629999999999,+41.360183°,–83.622682°,Ohio
OH,39175,Wyandot,22615,1053.775,1.784,1055.559,+40.840122°,–83.313172°,Ohio
OK,40001,Adair,22683,1485.2979999999998,9.262,1494.56,+35.897500°,–94.651671°,Oklahoma
OK,40003,Alfalfa,5642,2244.107,38.547,2282.654,+36.729703°,–98.323445°,Oklahoma
OK,40005,Atoka,14182,2526.578,37.283,2563.861,+34.374813°,–96.034705°,Oklahoma
OK,40007,Beaver,5636,4699.978,7.347,4707.326,+36.748334°,–100.483056°,Oklahoma
OK,40009,Beckham,22119,2335.665,5.527,2341.192,+35.273945°,–99.671638°,Oklahoma
OK,40011,Blaine,11943,2404.6079999999997,26.852,2431.46,+35.877782°,–98.428934°,Oklahoma
OK,40013,Bryan,42416,2342.5679999999998,102.229,2444.797,+33.964004°,–96.264137°,Oklahoma
OK,40015,Caddo,29600,3310.7529999999997,30.821,3341.574,+35.167920°,–98.381045°,Oklahoma
OK,40017,Canadian,115541,2322.25,23.244,2345.495,+35.543416°,–97.979836°,Oklahoma
OK,40019,Carter,47557,2129.425,30.016,2159.4410000000003,+34.251848°,–97.287927°,Oklahoma
OK,40021,Cherokee,46987,1940.957,69.626,2010.582,+35.904367°,–94.996796°,Oklahoma
OK,40023,Choctaw,15205,1995.215,75.667,2070.882,+34.027645°,–95.554208°,Oklahoma
OK,40025,Cimarron,2475,4751.9490000000005,15.924,4767.873,+36.755276°,–102.508735°,Oklahoma
OK,40027,Cleveland,255755,1395.398,50.039,1445.4370000000001,+35.203117°,–97.328332°,Oklahoma
OK,40029,Coal,5925,1338.1989999999998,12.081,1350.28,+34.582861°,–96.288039°,Oklahoma
OK,40031,Comanche,124098,2769.44,37.339,2806.7790000000005,+34.662628°,–98.476597°,Oklahoma
OK,40033,Cotton,6193,1638.567,24.095,1662.662,+34.290676°,–98.373438°,Oklahoma
OK,40035,Craig,15029,1971.8970000000002,3.698,1975.595,+36.763890°,–95.201553°,Oklahoma
OK,40037,Creek,69967,2460.854,50.982,2511.8360000000002,+35.907732°,–96.379793°,Oklahoma
OK,40039,Custer,27469,2561.025,34.322,2595.346,+35.645601°,–98.997386°,Oklahoma
OK,40041,Delaware,41487,1911.869,140.205,2052.074,+36.393369°,–94.808206°,Oklahoma
OK,40043,Dewey,4810,2588.632,22.688,2611.32,+35.978433°,–99.014094°,Oklahoma
OK,40045,Ellis,4151,3189.61,0.952,3190.562,+36.224258°,–99.750139°,Oklahoma
OK,40047,Garfield,60580,2741.414,4.140,2745.555,+36.378273°,–97.787729°,Oklahoma
OK,40049,Garvin,27576,2077.4829999999997,29.962,2107.445,+34.709350°,–97.312723°,Oklahoma
OK,40051,Grady,52431,2850.2729999999997,11.404,2861.677,+35.021058°,–97.886890°,Oklahoma
OK,40053,Grant,4527,2592.245,7.022,2599.2670000000003,+36.788254°,–97.788151°,Oklahoma
OK,40055,Greer,6239,1655.8429999999998,11.157,1667.0,+34.935263°,–99.552968°,Oklahoma
OK,40057,Harmon,2922,1391.3270000000002,3.800,1395.1270000000002,+34.745971°,–99.844194°,Oklahoma
OK,40059,Harper,3685,2691.0409999999997,5.259,2696.3,+36.800456°,–99.662842°,Oklahoma
OK,40061,Haskell,12769,1493.182,126.267,1619.4489999999998,+35.232294°,–95.109578°,Oklahoma
OK,40063,Hughes,14003,2084.025,26.505,2110.531,+35.052934°,–96.251183°,Oklahoma
OK,40065,Jackson,26446,2078.856,4.114,2082.97,+34.593949°,–99.412210°,Oklahoma
OK,40067,Jefferson,6472,1965.365,39.498,2004.8629999999998,+34.105092°,–97.838814°,Oklahoma
OK,40069,Johnston,10957,1665.207,39.639,1704.846,+34.313455°,–96.654255°,Oklahoma
OK,40071,Kay,46562,2382.087,65.364,2447.451,+36.814842°,–97.143755°,Oklahoma
OK,40073,Kingfisher,15034,2326.225,20.349,2346.574,+35.949431°,–97.934568°,Oklahoma
OK,40075,Kiowa,9446,2629.423,40.084,2669.507,+34.921489°,–98.981617°,Oklahoma
OK,40077,Latimer,11154,1870.1789999999999,18.215,1888.394,+34.875137°,–95.272263°,Oklahoma
OK,40079,Le Flore,50384,4116.045999999999,50.019,4166.064,+34.899642°,–94.703491°,Oklahoma
OK,40081,Lincoln,34273,2466.481,34.615,2501.096,+35.703118°,–96.881392°,Oklahoma
OK,40083,Logan,41848,1926.5220000000002,12.926,1939.4479999999999,+35.914151°,–97.450764°,Oklahoma
OK,40085,Love,9423,1331.241,47.652,1378.8929999999998,+33.957775°,–97.245124°,Oklahoma
OK,40087,McClain,34506,1478.11,24.739,1502.849,+35.016414°,–97.449811°,Oklahoma
OK,40089,McCurtain,33151,4791.492,135.637,4927.129,+34.117073°,–94.766086°,Oklahoma
OK,40091,McIntosh,20252,1601.896,242.915,1844.8120000000001,+35.369092°,–95.671764°,Oklahoma
OK,40093,Major,7527,2473.408,7.651,2481.0589999999997,+36.313119°,–98.542015°,Oklahoma
OK,40095,Marshall,15840,961.0930000000001,144.663,1105.756,+34.027007°,–96.770533°,Oklahoma
OK,40097,Mayes,41259,1697.441,72.847,1770.287,+36.303804°,–95.235638°,Oklahoma
OK,40099,Murray,13488,1078.621,22.368,1100.989,+34.485766°,–97.071557°,Oklahoma
OK,40101,Muskogee,70990,2099.0570000000002,75.963,2175.02,+35.617551°,–95.383911°,Oklahoma
OK,40103,Noble,11561,1895.599,27.561,1923.16,+36.384901°,–97.236335°,Oklahoma
OK,40105,Nowata,10536,1465.355,38.869,1504.224,+36.789615°,–95.613312°,Oklahoma
OK,40107,Okfuskee,12191,1602.082,26.685,1628.767,+35.466804°,–96.327762°,Oklahoma
OK,40109,Oklahoma,718633,1835.832,24.745,1860.5770000000002,+35.554611°,–97.409401°,Oklahoma
OK,40111,Okmulgee,40069,1806.124,12.915,1819.039,+35.646879°,–95.964580°,Oklahoma
OK,40113,Osage,47472,5818.04,149.225,5967.266,+36.624680°,–96.408385°,Oklahoma
OK,40115,Ottawa,31848,1219.421,35.709,1255.13,+36.835764°,–94.802681°,Oklahoma
OK,40117,Pawnee,16577,1470.996,69.436,1540.433,+36.313704°,–96.696669°,Oklahoma
OK,40119,Payne,77350,1773.372,31.779,1805.151,+36.079225°,–96.975255°,Oklahoma
OK,40121,Pittsburg,45837,3381.13,187.422,3568.552,+34.925540°,–95.748130°,Oklahoma
OK,40123,Pontotoc,37492,1865.918,12.406,1878.3239999999998,+34.721071°,–96.692738°,Oklahoma
OK,40125,Pottawatomie,69442,2040.06,14.842,2054.903,+35.211393°,–96.957007°,Oklahoma
OK,40127,Pushmataha,11572,3615.199,69.988,3685.187,+34.377896°,–95.408085°,Oklahoma
OK,40129,Roger Mills,3647,2955.528,13.695,2969.223,+35.708554°,–99.741572°,Oklahoma
OK,40131,Rogers,86905,1749.88,92.889,1842.769,+36.378082°,–95.601337°,Oklahoma
OK,40133,Seminole,25482,1639.0410000000002,19.779,1658.82,+35.158366°,–96.602858°,Oklahoma
OK,40135,Sequoyah,42391,1743.765,105.881,1849.646,+35.502435°,–94.750757°,Oklahoma
OK,40137,Stephens,45048,2253.923,54.699,2308.6220000000003,+34.481361°,–97.855607°,Oklahoma
OK,40139,Texas,20640,5286.842,19.216,5306.058000000001,+36.741964°,–101.488434°,Oklahoma
OK,40141,Tillman,7992,2256.2270000000003,20.894,2277.121,+34.371085°,–98.931701°,Oklahoma
OK,40143,Tulsa,603403,1476.931,43.439,1520.37,+36.120121°,–95.941731°,Oklahoma
OK,40145,Wagoner,73085,1454.422,75.422,1529.844,+35.963479°,–95.514100°,Oklahoma
OK,40147,Washington,50976,1076.021,22.829,1098.85,+36.704380°,–95.906155°,Oklahoma
OK,40149,Washita,11629,2598.19,14.579,2612.769,+35.290177°,–98.991962°,Oklahoma
OK,40151,Woods,8878,3331.901,9.092,3340.992,+36.765141°,–98.868967°,Oklahoma
